"Project ID","Project Name","Project Type","Task Name","Contractor Type","Labor Count","Task Duration (hours)","Task Duration (days)","Total Cost (£","Start Date","Location","Complexity Level","season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Pile Driving","General",7,705,88.1,532980,"2025-04-01","Warri","Medium","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Pipeline Welding","Specialist",23,379,47.4,671209,"2025-01-25","Uyo","Medium","Dry season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Painting & Coating","Specialist",23,614,76.8,691978,"2025-08-22","Abuja","Medium","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","HVAC for Control Room","General",18,602,75.2,628488,"2025-04-25","Port Harcourt","Medium","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Painting & Coating","Specialist",16,341,42.6,321904,"2025-04-15","Calabar","High","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Painting & Coating","General",14,221,27.6,151606,"2025-05-13","Calabar","Medium","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Jetty Construction","Specialist",7,221,27.6,156247,"2025-09-25","Delta","Medium","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","General",23,361,45.1,697452,"2025-03-02","Onne","Medium","Dry season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Process Equipment Erection","Specialist",16,130,16.2,187200,"2025-05-23","Onne","Medium","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","Specialist",6,533,66.6,191880,"2025-02-22","Uyo","High","Dry season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Compressor Installation","General",10,611,76.4,421590,"2025-08-08","Warri","Medium","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Tank Fabrication","General",25,225,28.1,455625,"2025-05-31","Onne","Medium","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Painting & Coating","Specialist",5,625,78.1,300000,"2025-10-22","Port Harcourt","Medium","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Safety Systems Installation","General",19,694,86.8,909834,"2025-10-31","Abuja","High","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Subsea Pipeline Laying","Specialist",12,169,21.1,156156,"2025-07-26","Delta","High","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Jetty Construction","General",23,188,23.5,402132,"2025-06-05","Port Harcourt","High","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","General",13,181,22.6,141180,"2025-04-19","Bayelsa","Medium","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Control Room Setup","General",14,634,79.2,559188,"2025-02-04","Abuja","Medium","Dry season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","Specialist",6,492,61.5,191880,"2025-12-12","Port Harcourt","High","Dry season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Compressor Installation","General",12,457,57.1,307104,"2025-06-18","Bayelsa","High","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","General",5,199,24.9,98505,"2025-06-28","Lagos","High","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","General",8,493,61.6,276080,"2025-10-15","Lagos","High","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Subsea Pipeline Laying","Specialist",25,718,89.8,1759100,"2025-06-12","Onne","Medium","Raining season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Process Equipment Erection","General",16,345,43.1,634800,"2025-12-15","Warri","Medium","Dry season"
2088,"NLNG Offshore Platform Upgrade","Offshore","Pipeline Welding","General",12,710,88.8,886080,"2025-05-19","Calabar","Medium","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","HVAC for Control Room","General",13,456,57.0,302328,"2025-03-15","Port Harcourt","Medium","Dry season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Safety Systems Installation","Specialist",23,434,54.2,1068074,"2025-06-06","Bayelsa","High","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Pipeline Welding","General",8,675,84.4,216000,"2025-09-12","Delta","High","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Fire Protection Systems","Specialist",9,445,55.6,320400,"2025-12-23","Uyo","High","Dry season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Pile Driving","General",17,538,67.2,548760,"2025-09-24","Bonny Island","Medium","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Pipeline Welding","Specialist",10,180,22.5,147600,"2025-07-07","Abuja","High","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Pile Driving","General",14,216,27.0,278208,"2025-01-24","Calabar","Medium","Dry season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Instrumentation","General",9,210,26.2,175770,"2025-04-27","Calabar","High","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Jetty Construction","General",15,503,62.9,505515,"2025-10-25","Onne","Medium","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Safety Systems Installation","Specialist",24,449,56.1,732768,"2025-06-02","Uyo","High","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Safety Systems Installation","General",12,530,66.2,515160,"2025-06-06","Port Harcourt","High","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Jetty Construction","General",6,118,14.8,54516,"2025-08-17","Bayelsa","High","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Compressor Installation","Specialist",15,400,50.0,324000,"2025-02-18","Abuja","Medium","Dry season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","HVAC for Control Room","General",13,366,45.8,480558,"2025-08-28","Uyo","High","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Compressor Installation","Specialist",14,332,41.5,520576,"2025-12-18","Calabar","High","Dry season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Testing & Commissioning","General",16,84,10.5,159936,"2025-11-05","Onne","High","Dry season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Pipeline Welding","General",16,575,71.9,515200,"2025-04-06","Abuja","Medium","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Jetty Construction","General",16,662,82.8,1038016,"2025-08-04","Bonny Island","Medium","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","Fire Protection Systems","Specialist",20,457,57.1,438720,"2025-06-05","Delta","High","Raining season"
2089,"NLNG Jetty and Loading Bay Upgrade","Marine","HVAC for Control Room","Specialist",11,493,61.6,395879,"2025-01-19","Onne","Medium","Dry season"
2090,"NLNG Plant Expansion","Industrial","Safety Systems Installation","Specialist",8,116,14.5,44544,"2025-03-06","Warri","Medium","Dry season"
2090,"NLNG Plant Expansion","Industrial","Control Room Setup","General",25,535,66.9,1284000,"2025-11-28","Lagos","High","Dry season"
2090,"NLNG Plant Expansion","Industrial","Instrumentation","Specialist",13,717,89.6,382161,"2025-08-17","Abuja","High","Raining season"
2090,"NLNG Plant Expansion","Industrial","Structural Steel Assembly","Specialist",17,298,37.2,212772,"2025-11-04","Delta","Medium","Dry season"
2090,"NLNG Plant Expansion","Industrial","Structural Steel Assembly","General",5,118,14.8,68440,"2025-04-06","Uyo","Medium","Raining season"
2090,"NLNG Plant Expansion","Industrial","Subsea Pipeline Laying","Specialist",20,435,54.4,678600,"2025-05-21","Bonny Island","Medium","Raining season"
2090,"NLNG Plant Expansion","Industrial","Pile Driving","Specialist",24,782,97.8,1726656,"2025-04-24","Port Harcourt","High","Raining season"
2090,"NLNG Plant Expansion","Industrial","Control Room Setup","Specialist",15,378,47.2,289170,"2025-05-30","Warri","Medium","Raining season"
2090,"NLNG Plant Expansion","Industrial","Scaffolding","Specialist",18,472,59.0,586224,"2025-05-12","Abuja","Medium","Raining season"
2090,"NLNG Plant Expansion","Industrial","Process Equipment Erection","General",25,347,43.4,884850,"2025-08-26","Uyo","Medium","Raining season"
2090,"NLNG Plant Expansion","Industrial","Subsea Pipeline Laying","General",21,436,54.5,494424,"2025-09-18","Warri","Medium","Raining season"
2090,"NLNG Plant Expansion","Industrial","Instrumentation","Specialist",21,308,38.5,284592,"2025-01-03","Warri","High","Dry season"
2090,"NLNG Plant Expansion","Industrial","Compressor Installation","General",22,592,74.0,1341472,"2025-10-24","Bonny Island","Medium","Raining season"
2090,"NLNG Plant Expansion","Industrial","Process Equipment Erection","General",10,651,81.4,279930,"2025-11-10","Calabar","Medium","Dry season"
2090,"NLNG Plant Expansion","Industrial","Scaffolding","General",10,529,66.1,343850,"2025-10-15","Warri","Medium","Raining season"
2090,"NLNG Plant Expansion","Industrial","Process Equipment Erection","Specialist",19,323,40.4,490960,"2025-10-28","Uyo","Medium","Raining season"
2090,"NLNG Plant Expansion","Industrial","Fire Protection Systems","Specialist",25,564,70.5,733200,"2025-01-02","Bonny Island","High","Dry season"
2090,"NLNG Plant Expansion","Industrial","Compressor Installation","Specialist",7,786,98.2,632730,"2025-11-25","Abuja","High","Dry season"
2090,"NLNG Plant Expansion","Industrial","Subsea Pipeline Laying","General",15,590,73.8,522150,"2025-02-12","Lagos","Medium","Dry season"
2090,"NLNG Plant Expansion","Industrial","HVAC for Control Room","Specialist",7,441,55.1,339570,"2025-07-09","Port Harcourt","High","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Pile Driving","General",22,592,74.0,820512,"2025-03-31","Uyo","High","Dry season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","Specialist",6,446,55.8,139152,"2025-01-10","Port Harcourt","High","Dry season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Site Clearance","Specialist",15,187,23.4,218790,"2025-05-06","Delta","High","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Pile Driving","Specialist",12,130,16.2,187200,"2025-02-17","Warri","High","Dry season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Painting & Coating","General",12,215,26.9,224460,"2025-05-28","Onne","High","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Safety Systems Installation","General",25,348,43.5,1044000,"2025-07-08","Uyo","High","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","General",5,278,34.8,97300,"2025-06-16","Lagos","High","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Structural Steel Assembly","Specialist",16,657,82.1,630720,"2025-01-20","Port Harcourt","Medium","Dry season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Safety Systems Installation","General",15,181,22.6,230775,"2025-10-08","Calabar","Medium","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Pipeline Welding","Specialist",8,373,46.6,295416,"2025-03-07","Port Harcourt","High","Dry season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","Specialist",9,467,58.4,407691,"2025-04-18","Onne","High","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","HVAC for Control Room","Specialist",8,611,76.4,293280,"2025-12-21","Lagos","High","Dry season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Fire Protection Systems","Specialist",20,659,82.4,685360,"2025-06-02","Lagos","Medium","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Jetty Construction","Specialist",25,384,48.0,518400,"2025-10-13","Onne","Medium","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Painting & Coating","General",8,749,93.6,539280,"2025-06-23","Lagos","Medium","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Electrical Cabling","General",14,432,54.0,592704,"2025-05-27","Bayelsa","Medium","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Instrumentation","General",15,506,63.2,318780,"2025-08-19","Warri","Medium","Raining season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Electrical Cabling","General",9,640,80.0,351360,"2025-11-24","Lagos","Medium","Dry season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Offshore Crane Installation","General",16,90,11.2,128160,"2025-01-01","Lagos","High","Dry season"
2091,"NLNG Offshore Platform Upgrade","Offshore","Instrumentation","General",18,517,64.6,409464,"2025-04-12","Bayelsa","High","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","Pipeline Welding","General",14,161,20.1,148764,"2025-02-20","Port Harcourt","Medium","Dry season"
2092,"NLNG Storage Tank Installation","Industrial","Scaffolding","General",16,129,16.1,140352,"2025-10-16","Uyo","High","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","HVAC for Control Room","Specialist",24,467,58.4,941472,"2025-08-25","Calabar","High","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","Pile Driving","General",5,494,61.8,202540,"2025-03-08","Onne","Medium","Dry season"
2092,"NLNG Storage Tank Installation","Industrial","Instrumentation","General",12,414,51.8,407376,"2025-11-22","Uyo","Medium","Dry season"
2092,"NLNG Storage Tank Installation","Industrial","Testing & Commissioning","Specialist",18,185,23.1,306360,"2025-10-03","Abuja","High","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","Site Clearance","Specialist",12,86,10.8,108360,"2025-04-29","Bayelsa","High","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","Pipeline Welding","Specialist",9,608,76.0,399456,"2025-01-28","Delta","High","Dry season"
2092,"NLNG Storage Tank Installation","Industrial","Structural Steel Assembly","Specialist",25,296,37.0,429200,"2025-07-30","Onne","Medium","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","HVAC for Control Room","General",23,191,23.9,188899,"2025-08-14","Delta","High","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","Subsea Pipeline Laying","Specialist",25,260,32.5,650000,"2025-08-15","Port Harcourt","Medium","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","Safety Systems Installation","General",21,384,48.0,887040,"2025-09-17","Uyo","High","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","Subsea Pipeline Laying","General",18,346,43.2,255348,"2025-02-25","Uyo","Medium","Dry season"
2092,"NLNG Storage Tank Installation","Industrial","Compressor Installation","Specialist",20,747,93.4,761940,"2025-10-22","Delta","Medium","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","Safety Systems Installation","General",13,97,12.1,151320,"2025-11-07","Onne","High","Dry season"
2092,"NLNG Storage Tank Installation","Industrial","HVAC for Control Room","General",11,283,35.4,136972,"2025-08-02","Bayelsa","Medium","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","Offshore Crane Installation","Specialist",8,128,16.0,103424,"2025-09-29","Bayelsa","High","Raining season"
2092,"NLNG Storage Tank Installation","Industrial","Process Equipment Erection","Specialist",7,604,75.5,448168,"2025-12-23","Calabar","High","Dry season"
2092,"NLNG Storage Tank Installation","Industrial","Pipeline Welding","General",15,708,88.5,1157580,"2025-03-22","Bayelsa","High","Dry season"
2092,"NLNG Storage Tank Installation","Industrial","Fire Protection Systems","General",6,164,20.5,90528,"2025-10-20","Abuja","Medium","Raining season"
2093,"NLNG Offshore Platform Upgrade","Offshore","Compressor Installation","General",6,621,77.6,219834,"2025-05-30","Warri","High","Raining season"
